Time,Timestamp,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10
0.728,2026-04-09 12:18:26.685811,0.436555,-2.684785,-3.199409,-11.213285,-9.016788,-12.759776,-0.668770,-3.083676,3.000000,0.000000
0.732,2026-04-09 12:18:26.689811,-1.265846,-6.147165,-3.408468,-13.978765,-10.122564,-13.405050,-9.988876,-3.035779,3.000000,0.000000
0.736,2026-04-09 12:18:26.693811,-4.059141,-8.854879,-1.137737,-15.977133,-9.899152,-13.699346,-17.359095,-3.010829,3.000000,0.000000
0.740,2026-04-09 12:18:26.697811,-7.464499,-7.126983,-1.265121,-17.167450,-11.956042,-14.577329,-21.231073,-5.663074,3.000000,0.000000
0.744,2026-04-09 12:18:26.701811,-12.418699,-3.654990,-4.858331,-17.329218,-15.154104,-15.291606,-21.015362,-10.684807,3.000000,0.000000
0.748,2026-04-09 12:18:26.705811,-18.129517,-3.572902,-10.823153,-15.898068,-14.962010,-14.830958,-17.983744,-14.474887,3.000000,0.000000
0.752,2026-04-09 12:18:26.709811,-19.860128,-6.902933,-15.427526,-12.618681,-11.704885,-11.175296,-15.481224,-16.049698,3.000000,0.000000
0.756,2026-04-09 12:18:26.713811,-14.965828,-10.854917,-14.332128,-8.426872,-8.052519,-8.338460,-14.424500,-16.040274,3.000000,0.000000
0.760,2026-04-09 12:18:26.717811,-9.209356,-14.086502,-9.707980,-3.685193,-4.240489,-10.181168,-12.137182,-14.027715,3.000000,0.000000
0.764,2026-04-09 12:18:26.721811,-5.961932,-14.092511,-6.066911,-0.805278,-1.556305,-10.773216,-6.555977,-9.431282,3.000000,0.000000
0.768,2026-04-09 12:18:26.725811,-1.476901,-8.218099,-3.443992,-0.616107,-0.345162,-8.105916,1.782442,-2.496430,3.000000,0.000000
0.772,2026-04-09 12:18:26.729811,3.962448,2.192737,-0.741187,-1.148758,2.719901,-5.887207,9.724304,4.450071,3.000000,0.000000
0.776,2026-04-09 12:18:26.733811,6.997128,11.365410,-0.431402,-0.572726,8.684621,-3.225232,13.727827,7.992101,3.000000,0.000000
0.780,2026-04-09 12:18:26.737811,8.228117,15.155670,-0.344963,2.056347,14.369879,1.000586,12.930817,6.854279,3.000000,0.000000
0.784,2026-04-09 12:18:26.741811,8.217013,14.368307,4.630604,5.485773,18.639709,5.409750,11.694288,3.769634,3.000000,0.000000
0.788,2026-04-09 12:18:26.745811,6.911114,10.188797,10.932457,8.276052,21.613092,8.991239,14.275304,3.400026,3.000000,0.000000
0.792,2026-04-09 12:18:26.749811,6.508646,5.357737,13.856105,9.394544,19.797510,11.234634,18.931561,5.416405,3.000000,0.000000
0.796,2026-04-09 12:18:26.753811,10.557266,3.757802,14.321248,9.172711,12.805084,13.814041,20.851696,6.190938,3.000000,0.000000
0.800,2026-04-09 12:18:26.757811,17.885815,5.990520,10.803511,9.346518,5.830635,18.435177,16.723562,8.559317,3.000000,0.000000
0.804,2026-04-09 12:18:26.761811,22.340725,9.582413,4.454963,9.869093,2.206205,22.528652,9.744800,14.899305,3.000000,0.000000
0.808,2026-04-09 12:18:26.765811,23.708435,11.528567,0.314211,8.190587,2.099951,23.152004,4.613597,19.082912,3.000000,0.000000
0.812,2026-04-09 12:18:26.769811,22.984589,11.006727,-2.014683,5.786358,3.335601,19.096584,2.356858,18.514902,3.000000,0.000000
0.816,2026-04-09 12:18:26.773811,17.274078,8.238667,-4.512408,5.199930,4.717808,10.285733,4.094958,16.875805,3.000000,0.000000
0.820,2026-04-09 12:18:26.777811,8.769211,3.896322,-6.664986,3.447042,6.010124,0.650642,6.269934,13.532397,3.000000,0.000000
0.824,2026-04-09 12:18:26.781811,0.305191,0.919943,-7.631180,-0.851974,5.022666,-5.571125,2.627047,5.973165,3.000000,0.000000
0.828,2026-04-09 12:18:26.785811,-8.026286,2.198986,-6.250931,-5.483645,1.197405,-8.902397,-2.908825,-3.286033,3.000000,0.000000
0.832,2026-04-09 12:18:26.789811,-13.450139,3.678882,-5.204066,-8.920888,-4.607769,-11.193312,-4.163044,-10.697479,3.000000,0.000000
0.836,2026-04-09 12:18:26.793811,-14.883507,-1.121137,-8.369061,-10.731911,-10.290764,-12.414726,-2.355380,-15.229777,3.000000,0.000000
0.840,2026-04-09 12:18:26.797811,-13.529182,-8.968678,-11.854628,-11.610843,-13.420607,-10.811911,-0.167313,-17.602259,3.000000,0.000000
0.844,2026-04-09 12:18:26.801811,-11.553091,-14.328207,-13.671712,-12.423027,-14.607107,-8.050374,-0.603460,-18.227396,3.000000,0.000000
0.848,2026-04-09 12:18:26.805811,-10.419296,-15.845602,-14.648130,-12.865913,-15.486898,-8.204234,-6.016463,-17.704523,3.000000,0.000000
0.852,2026-04-09 12:18:26.809811,-8.652110,-14.113835,-13.118399,-13.492950,-15.407565,-9.048172,-12.920054,-16.790192,3.000000,0.000000
0.856,2026-04-09 12:18:26.813811,-7.259597,-11.967471,-11.504260,-12.716153,-12.241112,-8.430517,-15.911652,-14.320920,3.000000,0.000000
0.860,2026-04-09 12:18:26.817811,-7.552816,-9.981526,-10.813774,-8.127011,-7.411413,-7.777209,-14.952492,-10.893222,3.000000,0.000000
0.864,2026-04-09 12:18:26.821811,-7.168912,-8.393428,-9.042799,-3.396968,-5.195530,-6.419196,-11.075859,-7.800766,3.000000,0.000000
0.868,2026-04-09 12:18:26.825811,-4.242546,-7.935275,-5.599838,-0.643206,-4.855849,-4.490737,-6.154217,-5.570178,3.000000,0.000000
0.872,2026-04-09 12:18:26.829811,0.105216,-6.870309,-0.010160,2.393789,-3.511260,-0.293336,-4.074229,-3.118396,3.000000,0.000000
0.876,2026-04-09 12:18:26.833811,3.100626,-2.908789,6.480840,5.242461,-2.229799,9.594177,-3.537673,2.531654,3.000000,0.000000
0.880,2026-04-09 12:18:26.837811,4.667465,3.816079,11.561994,6.624620,-0.054285,17.920191,-0.137735,9.414189,3.000000,0.000000
0.884,2026-04-09 12:18:26.841811,7.407844,10.649977,13.068365,7.001449,4.063071,16.783337,6.384563,12.810908,3.000000,0.000000
0.888,2026-04-09 12:18:26.845811,11.358000,15.601242,11.929527,8.279516,7.280199,10.717931,12.227368,12.974286,3.000000,0.000000
0.892,2026-04-09 12:18:26.849811,14.887935,18.530310,12.797018,11.323593,11.289968,5.559461,15.990788,12.441930,3.000000,0.000000
0.896,2026-04-09 12:18:26.853811,16.980438,18.678768,15.166969,13.091148,17.116430,3.099673,19.635660,11.311696,3.000000,0.000000
0.900,2026-04-09 12:18:26.857811,18.354214,17.403824,13.633128,13.148277,20.218958,3.583510,22.100571,11.027100,3.000000,0.000000
0.904,2026-04-09 12:18:26.861811,20.031799,18.187283,8.517346,13.396551,19.042822,5.718013,21.692511,14.433866,3.000000,0.000000
0.908,2026-04-09 12:18:26.865811,19.770746,18.391434,3.634539,12.021271,15.364408,7.398508,19.527643,19.530691,3.000000,0.000000
0.912,2026-04-09 12:18:26.869811,16.027557,16.581137,1.063600,8.383413,10.884687,7.455591,17.447998,21.081390,3.000000,0.000000
0.916,2026-04-09 12:18:26.873811,11.717753,14.146396,1.483017,5.113863,6.419832,7.146491,15.416553,16.727768,3.000000,0.000000
0.920,2026-04-09 12:18:26.877811,6.478806,8.612434,3.716306,2.811448,3.074855,6.844909,11.413465,8.336675,3.000000,0.000000
0.924,2026-04-09 12:18:26.881811,-1.298664,0.683954,5.667229,-2.226001,-0.982672,4.506947,6.251337,-1.427441,3.000000,0.000000
0.928,2026-04-09 12:18:26.885811,-7.634063,-6.138584,3.804839,-11.088385,-7.339381,0.059505,1.361448,-11.528485,3.000000,0.000000
0.932,2026-04-09 12:18:26.889811,-10.523097,-9.884601,-1.147139,-17.322811,-12.316917,-5.960649,-4.533301,-19.696909,0.000000,0.000000
0.936,2026-04-09 12:18:26.893811,-10.489296,-10.698812,-4.888853,-17.538157,-14.206805,-13.952429,-12.103094,-22.851925,0.000000,0.000000
0.940,2026-04-09 12:18:26.897811,-10.017019,-11.211569,-7.014442,-15.939171,-15.420131,-20.894421,-17.733789,-21.219183,0.000000,0.000000
0.944,2026-04-09 12:18:26.901811,-10.712524,-13.536421,-7.878160,-12.552363,-18.058203,-23.559198,-19.245876,-17.379770,0.000000,0.000000
0.948,2026-04-09 12:18:26.905811,-11.530684,-16.161184,-8.418567,-6.079508,-20.616781,-21.822704,-19.397623,-12.479474,0.000000,0.000000
0.952,2026-04-09 12:18:26.909811,-13.377858,-15.390930,-10.009657,-1.442400,-20.856976,-17.832699,-18.045599,-7.185523,0.000000,0.000000
0.956,2026-04-09 12:18:26.913811,-14.554077,-13.002401,-12.118467,-0.388909,-19.722580,-15.740346,-14.641706,-4.634449,0.000000,0.000000
0.960,2026-04-09 12:18:26.917811,-12.059308,-13.210773,-13.907242,1.166138,-16.717794,-14.331990,-11.530240,-3.829082,0.000000,0.000000
0.964,2026-04-09 12:18:26.921811,-7.206667,-13.959727,-14.501109,2.739082,-11.072658,-9.478071,-9.648733,-1.356967,0.000000,0.000000
0.968,2026-04-09 12:18:26.925811,-3.886467,-12.257689,-11.996785,1.000087,-4.531966,-3.244652,-7.461622,1.360441,0.000000,0.000000
0.972,2026-04-09 12:18:26.929811,-2.556935,-7.681461,-6.518291,-2.100677,1.888970,1.029901,-3.202010,2.735475,0.000000,0.000000
0.976,2026-04-09 12:18:26.933811,0.954043,-0.531232,-0.125471,-2.917186,6.515241,3.243699,3.013183,3.667860,0.000000,0.000000
0.980,2026-04-09 12:18:26.937811,6.252376,7.208148,8.170967,0.668580,9.103987,5.234563,9.550613,5.094038,0.000000,0.000000
0.984,2026-04-09 12:18:26.941811,10.186705,13.177771,14.808386,7.151984,10.078252,9.282822,13.704478,5.508940,0.000000,0.000000
0.988,2026-04-09 12:18:26.945811,15.021390,17.382244,14.037486,13.744118,10.002948,14.005910,13.665283,5.843749,0.000000,0.000000
0.992,2026-04-09 12:18:26.949811,20.259832,20.539398,11.622083,20.630798,11.544337,16.299479,12.532962,8.271507,0.000000,0.000000
0.996,2026-04-09 12:18:26.953811,21.163101,21.165131,12.509976,25.237741,12.923055,15.787550,12.634265,11.317001,0.000000,0.000000
1.000,2026-04-09 12:18:26.957811,18.575073,19.581619,12.296545,23.895716,11.423978,12.894094,11.765778,12.778705,0.000000,0.000000
1.004,2026-04-09 12:18:26.961811,15.133924,16.713440,12.549663,19.282589,9.022978,9.233876,11.275312,12.501447,0.000000,0.000000
1.008,2026-04-09 12:18:26.965811,11.026291,11.908460,15.559288,17.009150,7.206843,8.540189,12.491290,10.746806,0.000000,0.000000
1.012,2026-04-09 12:18:26.969811,5.887089,7.600574,15.736977,17.902065,6.295706,9.611525,11.758871,6.652517,0.000000,0.000000
1.016,2026-04-09 12:18:26.973811,0.220952,3.720271,11.667328,16.658365,6.071203,8.693907,8.863324,2.888200,0.000000,0.000000
1.020,2026-04-09 12:18:26.977811,-2.860807,-1.166574,6.535474,11.650197,3.437450,5.596544,7.175175,0.337943,0.000000,0.000000
1.024,2026-04-09 12:18:26.981811,-4.618552,-4.650120,2.083856,6.619460,-1.865828,-1.084511,4.517280,-3.254945,0.000000,0.000000
1.028,2026-04-09 12:18:26.985811,-6.729778,-5.768764,-1.967130,3.109821,-4.985026,-9.270427,-2.545296,-6.609190,0.000000,0.000000
1.032,2026-04-09 12:18:26.989811,-6.624269,-5.320949,-4.445002,-0.723430,-7.545109,-13.662412,-10.737900,-8.261335,0.000000,0.000000
1.036,2026-04-09 12:18:26.993811,-6.959907,-4.399072,-3.146833,-5.732407,-13.643100,-14.450508,-15.791540,-7.764170,0.000000,0.000000
1.040,2026-04-09 12:18:26.997811,-9.113017,-3.071585,-2.611075,-9.307503,-17.270117,-13.751816,-18.174551,-7.048541,6.000000,0.000000
1.044,2026-04-09 12:18:27.001811,-11.608116,-2.360353,-7.039622,-12.604094,-12.990156,-12.045169,-20.773556,-8.128754,6.000000,0.000000
1.048,2026-04-09 12:18:27.005811,-15.181005,-5.353647,-13.060936,-17.072449,-6.299161,-10.625226,-22.205313,-9.853160,6.000000,0.000000
1.052,2026-04-09 12:18:27.009811,-17.008846,-11.495891,-17.914440,-17.679440,-4.212703,-9.709941,-20.422583,-10.998724,6.000000,0.000000
1.056,2026-04-09 12:18:27.013811,-15.297185,-16.005341,-21.699230,-13.270078,-6.288753,-6.386330,-19.393551,-11.138151,6.000000,0.000000
1.060,2026-04-09 12:18:27.017811,-11.568802,-14.542639,-23.023870,-9.923495,-8.706717,-0.500002,-18.390512,-9.396284,6.000000,0.000000
1.064,2026-04-09 12:18:27.021811,-6.875307,-8.644463,-18.515652,-7.762312,-9.860418,3.356834,-12.465510,-4.097873,6.000000,0.000000
1.068,2026-04-09 12:18:27.025811,-3.314471,-3.334176,-9.884697,-3.170150,-8.541247,3.298669,-3.145999,3.344693,6.000000,0.000000
1.072,2026-04-09 12:18:27.029811,-0.989532,-1.133826,-2.693150,0.293667,-5.396922,1.853394,5.196774,8.959974,6.000000,0.000000
1.076,2026-04-09 12:18:27.033811,2.454890,-1.865651,2.486650,0.848581,-1.733500,1.401798,10.028631,11.627312,6.000000,0.000000
1.080,2026-04-09 12:18:27.037811,6.576219,-2.324433,7.594419,1.469417,3.147542,3.309661,10.821129,12.154559,6.000000,0.000000
1.084,2026-04-09 12:18:27.041811,10.631948,-1.442069,11.253398,4.177771,6.606931,7.464718,10.337555,10.568570,6.000000,0.000000
1.088,2026-04-09 12:18:27.045811,14.469412,2.077599,10.644400,8.844900,8.788989,11.735466,12.102740,7.622475,6.000000,0.000000
1.092,2026-04-09 12:18:27.049811,16.243311,9.080508,9.059258,11.079709,11.402586,14.567334,16.711620,5.666423,6.000000,0.000000
1.096,2026-04-09 12:18:27.053811,16.105713,12.985380,10.400450,8.277431,12.365181,14.941716,22.488317,5.412099,6.000000,0.000000
1.100,2026-04-09 12:18:27.057811,14.764572,11.486221,13.126129,6.411012,13.558261,13.448805,25.470148,4.100670,6.000000,0.000000
1.104,2026-04-09 12:18:27.061811,13.608871,7.450358,16.032431,9.846250,15.375952,14.637439,24.766882,2.665866,6.000000,0.000000
1.108,2026-04-09 12:18:27.065811,14.165713,2.006755,16.040081,11.958812,13.797330,15.274574,22.967463,4.095740,6.000000,0.000000
1.112,2026-04-09 12:18:27.069811,14.125033,-2.447437,10.721451,9.173175,8.640096,11.246613,19.567593,6.529777,6.000000,0.000000
1.116,2026-04-09 12:18:27.073811,11.194571,-4.045230,3.978585,6.314232,4.124228,8.216217,12.057223,6.575816,6.000000,0.000000
1.120,2026-04-09 12:18:27.077811,4.847651,-2.865749,-0.400551,4.174201,1.784394,6.517153,2.364747,3.920463,6.000000,0.000000
1.124,2026-04-09 12:18:27.081811,-3.360145,-1.774131,-1.568496,1.277542,-2.261883,3.227853,-4.988451,1.162040,6.000000,0.000000
1.128,2026-04-09 12:18:27.085811,-8.569815,-2.706541,-2.643312,-1.012547,-7.247292,0.558126,-10.396502,-1.255913,6.000000,0.000000
1.132,2026-04-09 12:18:27.089811,-9.987579,-3.722967,-5.036469,-3.272922,-8.426405,0.499039,-16.306484,-4.644852,6.000000,0.000000
1.136,2026-04-09 12:18:27.093811,-11.574946,-5.559596,-7.028831,-7.745064,-7.857337,1.553417,-20.573284,-7.986103,6.000000,0.000000
1.140,2026-04-09 12:18:27.097811,-14.650917,-8.290260,-10.920772,-13.981488,-7.662883,-0.210698,-20.097036,-10.570562,6.000000,0.000000
1.144,2026-04-09 12:18:27.101811,-17.759766,-10.581284,-15.873668,-18.803293,-6.984637,-7.261842,-18.968792,-13.402638,6.000000,0.000000
1.148,2026-04-09 12:18:27.105811,-18.338980,-13.664500,-19.187531,-19.419336,-6.706581,-15.954620,-19.792414,-15.090080,6.000000,0.000000
1.152,2026-04-09 12:18:27.109811,-18.386465,-16.044409,-21.122187,-17.120829,-6.054455,-20.115610,-18.602087,-13.846744,6.000000,0.000000
1.156,2026-04-09 12:18:27.113811,-19.847330,-16.232306,-20.019400,-13.767406,-3.430224,-17.982468,-15.746069,-10.488103,6.000000,0.000000
1.160,2026-04-09 12:18:27.117811,-17.937790,-15.511450,-15.794149,-10.693776,-1.118368,-13.322126,-13.499716,-6.552989,6.000000,0.000000
1.164,2026-04-09 12:18:27.121811,-12.344899,-13.554449,-10.732244,-8.353836,-1.027481,-8.984632,-10.075377,-2.466761,6.000000,0.000000
1.168,2026-04-09 12:18:27.125811,-8.378757,-8.456718,-4.481616,-5.240376,-1.270917,-5.330810,-5.965879,1.544847,6.000000,0.000000
1.172,2026-04-09 12:18:27.129811,-7.087031,-1.695625,4.099954,-2.484720,-0.984685,-3.602407,-5.120772,4.610381,6.000000,0.000000
1.176,2026-04-09 12:18:27.133811,-5.230430,3.827140,11.070355,0.221686,0.804932,-3.314030,-4.842163,7.190512,6.000000,0.000000
1.180,2026-04-09 12:18:27.137811,-0.373776,7.739581,13.270053,4.986277,4.929077,-2.521371,-0.457322,10.647351,6.000000,0.000000
1.184,2026-04-09 12:18:27.141811,5.757078,9.194654,15.112112,9.530316,11.092296,-1.012362,4.644301,14.222951,6.000000,0.000000
1.188,2026-04-09 12:18:27.145811,10.335226,10.320761,19.130377,10.366898,17.960922,0.083359,8.353459,15.946103,6.000000,0.000000
1.192,2026-04-09 12:18:27.149811,13.190494,13.790985,22.573477,10.058187,19.763819,0.979824,10.626045,17.054485,6.000000,0.000000
1.196,2026-04-09 12:18:27.153811,13.220593,17.977728,22.694712,13.506602,15.988927,3.334789,10.613899,18.569605,6.000000,0.000000
1.200,2026-04-09 12:18:27.157811,11.256473,20.252365,20.402472,17.365595,12.973638,7.655080,11.053282,17.995129,6.000000,0.000000
1.204,2026-04-09 12:18:27.161811,10.277272,17.355862,16.665792,16.420507,12.247737,11.893474,11.964186,14.062782,6.000000,0.000000
1.208,2026-04-09 12:18:27.165811,8.670636,10.194440,10.918379,13.529399,12.017454,15.616819,9.972150,8.539363,6.000000,0.000000
1.212,2026-04-09 12:18:27.169811,6.080798,4.998848,5.477186,10.118670,10.667605,16.449646,6.738950,3.960971,6.000000,0.000000
1.216,2026-04-09 12:18:27.173811,4.561289,3.630325,1.077603,4.407805,7.597818,8.905284,4.930586,0.838283,6.000000,0.000000
1.220,2026-04-09 12:18:27.177811,4.344951,3.603483,-3.535856,-0.185799,2.915943,-2.550372,2.824294,-2.402055,6.000000,0.000000
1.224,2026-04-09 12:18:27.181811,4.181306,3.964067,-6.322711,-3.014714,-1.938132,-9.893431,0.528440,-6.061916,6.000000,0.000000
1.228,2026-04-09 12:18:27.185811,1.201718,2.693109,-6.719031,-6.749712,-4.427947,-12.114110,-0.588547,-9.948881,6.000000,0.000000
1.232,2026-04-09 12:18:27.189811,-4.134402,-1.506838,-7.640957,-11.154040,-5.366535,-11.414083,-1.455142,-15.626973,6.000000,0.000000
1.236,2026-04-09 12:18:27.193811,-7.957843,-6.607685,-10.514853,-15.516232,-7.854105,-11.160756,-2.968573,-20.621853,6.000000,0.000000
1.240,2026-04-09 12:18:27.197811,-10.537959,-10.996817,-13.457764,-18.812359,-10.734790,-11.298109,-6.260080,-20.021662,0.000000,0.000000
1.244,2026-04-09 12:18:27.201811,-14.059672,-15.028333,-13.396863,-20.342489,-12.159482,-10.608294,-11.533270,-15.896863,0.000000,0.000000
1.248,2026-04-09 12:18:27.205811,-16.054407,-17.898224,-12.003459,-19.878057,-13.723079,-9.815984,-16.583477,-11.573422,0.000000,0.000000
1.252,2026-04-09 12:18:27.209811,-15.181511,-18.900717,-12.240390,-18.947306,-13.497322,-7.988058,-18.391394,-8.346664,0.000000,0.000000
1.256,2026-04-09 12:18:27.213811,-13.020744,-19.029507,-14.528929,-18.052536,-10.048366,-5.141464,-16.263622,-8.262227,0.000000,0.000000
1.260,2026-04-09 12:18:27.217811,-10.660271,-18.131754,-16.193766,-15.201439,-6.448226,-1.712622,-12.121181,-10.353056,0.000000,0.000000
1.264,2026-04-09 12:18:27.221811,-9.871338,-15.526469,-12.647067,-10.870016,-4.847526,2.296567,-7.285841,-10.467870,0.000000,0.000000
1.268,2026-04-09 12:18:27.225811,-10.024892,-10.087248,-6.813530,-6.460402,-2.628312,5.962429,-1.839511,-5.880076,0.000000,0.000000
1.272,2026-04-09 12:18:27.229811,-8.494189,-4.080688,-3.037161,-1.486462,2.465294,9.425267,4.398720,0.251313,0.000000,0.000000
1.276,2026-04-09 12:18:27.233811,-4.396898,-0.881203,-0.370614,3.687854,6.024948,11.238263,8.649527,4.907885,0.000000,0.000000
1.280,2026-04-09 12:18:27.237811,1.261977,1.247617,1.958113,6.629078,7.621164,10.787804,9.305875,9.422353,0.000000,0.000000
1.284,2026-04-09 12:18:27.241811,6.456234,4.505216,4.168887,7.734482,11.974040,9.406630,9.165914,12.761946,0.000000,0.000000
1.288,2026-04-09 12:18:27.245811,10.564980,8.346916,6.185998,10.066832,15.542595,8.019528,9.416632,13.678986,0.000000,0.000000
1.292,2026-04-09 12:18:27.249811,14.190066,11.073782,9.360021,12.476527,14.163031,8.238635,10.745033,14.622534,0.000000,0.000000
1.296,2026-04-09 12:18:27.253811,15.901668,12.065437,12.458441,14.256828,12.755824,8.360466,11.371443,15.551283,0.000000,0.000000
1.300,2026-04-09 12:18:27.257811,13.317950,14.046885,11.555967,15.735542,15.337148,8.911734,8.637581,13.854757,0.000000,0.000000
1.304,2026-04-09 12:18:27.261811,9.204208,18.293753,6.859922,14.940855,17.114676,11.156059,5.308372,10.329127,0.000000,0.000000
1.308,2026-04-09 12:18:27.265811,7.939883,21.424145,3.970224,12.843626,12.417608,11.634705,2.703899,8.770689,0.000000,0.000000
1.312,2026-04-09 12:18:27.269811,8.242970,20.027603,6.348876,9.552518,4.392214,10.412071,0.951331,9.214279,0.000000,0.000000
1.316,2026-04-09 12:18:27.273811,6.555392,13.879361,9.910754,5.364810,-2.452909,9.065127,1.208318,7.720626,0.000000,0.000000
1.320,2026-04-09 12:18:27.277811,1.932157,7.695768,11.313191,2.055263,-7.822409,5.312449,0.527770,3.388963,0.000000,0.000000
1.324,2026-04-09 12:18:27.281811,-4.598911,3.443996,9.330763,-0.870629,-11.558324,-1.009263,-1.282427,-2.692902,0.000000,0.000000
1.328,2026-04-09 12:18:27.285811,-10.448375,-2.044036,2.669254,-3.234767,-12.927734,-5.725854,-1.079516,-9.818967,0.000000,0.000000
1.332,2026-04-09 12:18:27.289811,-12.725563,-8.956660,-6.552577,-6.599691,-13.407628,-8.341647,-2.361641,-15.229141,0.000000,0.000000
1.336,2026-04-09 12:18:27.293811,-12.062726,-13.570966,-14.218814,-12.360092,-14.295668,-9.678328,-8.411754,-17.433146,0.000000,0.000000
1.340,2026-04-09 12:18:27.297811,-9.903445,-12.753285,-19.479452,-16.443075,-14.680018,-8.727898,-14.733823,-19.264339,0.000000,0.000000
1.344,2026-04-09 12:18:27.301811,-6.371943,-8.957054,-21.511108,-17.046036,-15.164604,-7.190359,-17.491684,-19.851191,0.000000,0.000000
1.348,2026-04-09 12:18:27.305811,-1.839352,-6.221419,-20.050259,-15.692950,-14.379451,-6.985004,-18.812830,-17.941940,0.000000,0.000000
1.352,2026-04-09 12:18:27.309811,0.827896,-6.578068,-17.898428,-12.433256,-10.528537,-8.197322,-17.701273,-17.086069,4.000000,0.000000
1.356,2026-04-09 12:18:27.313811,-0.582770,-10.223051,-15.290731,-10.228787,-6.520138,-12.033719,-11.440074,-15.806949,4.000000,0.000000
1.360,2026-04-09 12:18:27.317811,-4.944189,-11.598048,-12.569842,-10.869728,-4.304408,-17.041962,-4.783447,-11.979643,4.000000,0.000000
1.364,2026-04-09 12:18:27.321811,-10.255717,-7.102503,-10.317836,-12.522344,-2.978844,-18.846767,-0.835607,-8.252464,4.000000,0.000000
1.368,2026-04-09 12:18:27.325811,-13.240089,-2.487300,-6.149493,-11.411856,-2.879079,-17.620972,0.767298,-5.489253,4.000000,0.000000
1.372,2026-04-09 12:18:27.329811,-12.333659,-0.449368,-0.765180,-4.735915,-2.791820,-13.906738,-0.828390,-2.962154,4.000000,0.000000
